,WHO Region,ISO3,WHO Country Name,City or Locality,Measurement Year,NO2 (μg/m3),NO2 temporal coverage (%),Population,Average NO2
1708,Region of the Americas,CAN,Canada,Levis,2019,9.0,98.0,37601230.0,11.136569343065693
1709,Region of the Americas,CAN,Canada,London,2019,11.0,99.0,37601230.0,11.136569343065693
1710,Region of the Americas,CAN,Canada,Longueuil,2019,13.0,100.0,37601230.0,11.136569343065693
1711,Region of the Americas,CAN,Canada,Maple Ridge,2019,15.0,100.0,37601230.0,11.136569343065693
1712,Region of the Americas,CAN,Canada,Marystown,2019,2.0,100.0,37601230.0,11.136569343065693
1713,Region of the Americas,CAN,Canada,Medicine Hat,2019,13.0,93.0,37601230.0,11.136569343065693
1714,Region of the Americas,CAN,Canada,Mission,2019,13.0,100.0,37601230.0,11.136569343065693
1715,Region of the Americas,CAN,Canada,Mississauga,2019,15.0,100.0,37601230.0,11.136569343065693
1716,Region of the Americas,CAN,Canada,Montreal,2019,16.89,97.5555556,37601230.0,11.136569343065693
1717,Region of the Americas,CAN,Canada,Mount Pearl,2019,2.0,96.0,37601230.0,11.136569343065693
1718,Region of the Americas,CAN,Canada,Nanaimo,2019,11.0,95.0,37601230.0,11.136569343065693
1719,Region of the Americas,CAN,Canada,New Westminster,2019,30.0,99.0,37601230.0,11.136569343065693
1720,Region of the Americas,CAN,Canada,Newmarket,2019,11.0,99.0,37601230.0,11.136569343065693
1721,Region of the Americas,CAN,Canada,Norman Wells,2019,4.0,98.0,37601230.0,11.136569343065693
1722,Region of the Americas,CAN,Canada,North Bay,2019,9.0,100.0,37601230.0,11.136569343065693
1723,Region of the Americas,CAN,Canada,North Vancouver,2019,24.5,99.0,37601230.0,11.136569343065693
1724,Region of the Americas,CAN,Canada,Oakville,2019,17.0,99.0,37601230.0,11.136569343065693
1725,Region of the Americas,CAN,Canada,Oshawa,2019,8.0,100.0,37601230.0,11.136569343065693
1726,Region of the Americas,CAN,Canada,Ottawa,2019,13.0,99.0,37601230.0,11.136569343065693
1727,Region of the Americas,CAN,Canada,Parry Sound,2019,6.0,99.0,37601230.0,11.136569343065693
1728,Region of the Americas,CAN,Canada,Peterborough,2019,8.0,99.0,37601230.0,11.136569343065693
1729,Region of the Americas,CAN,Canada,Pictou,2019,2.0,98.0,37601230.0,11.136569343065693
1730,Region of the Americas,CAN,Canada,Pitt Meadows,2019,15.0,99.0,37601230.0,11.136569343065693
1731,Region of the Americas,CAN,Canada,Port Hawkesbury,2019,6.0,99.0,37601230.0,11.136569343065693
1732,Region of the Americas,CAN,Canada,Port Moody,2019,21.0,99.0,37601230.0,11.136569343065693
1733,Region of the Americas,CAN,Canada,Port Stanley,2019,6.0,99.0,37601230.0,11.136569343065693
1734,Region of the Americas,CAN,Canada,Prince Albert,2019,11.0,100.0,37601230.0,11.136569343065693
1735,Region of the Americas,CAN,Canada,Prince George,2019,21.0,96.0,37601230.0,11.136569343065693
1736,Region of the Americas,CAN,Canada,Quebec,2019,11.67,98.6666667,37601230.0,11.136569343065693
1737,Region of the Americas,CAN,Canada,Quesnel,2019,15.0,96.0,37601230.0,11.136569343065693
1738,Region of the Americas,CAN,Canada,Red Deer,2019,18.0,94.5,37601230.0,11.136569343065693
1739,Region of the Americas,CAN,Canada,Redwater,2019,9.0,94.0,37601230.0,11.136569343065693
1740,Region of the Americas,CAN,Canada,Regina,2019,17.0,98.0,37601230.0,11.136569343065693
1741,Region of the Americas,CAN,Canada,Richmond,2019,24.5,99.5,37601230.0,11.136569343065693
1742,Region of the Americas,CAN,Canada,Saint John,2019,7.33,98.3333333,37601230.0,11.136569343065693
1743,Region of the Americas,CAN,Canada,Saint-Anicet,2019,6.0,99.0,37601230.0,11.136569343065693
1744,Region of the Americas,CAN,Canada,Saint-Jean-Sur-Richelieu,2019,6.0,100.0,37601230.0,11.136569343065693
1745,Region of the Americas,CAN,Canada,Sarnia,2019,13.0,99.0,37601230.0,11.136569343065693
1746,Region of the Americas,CAN,Canada,Sault Ste. Marie,2019,9.0,99.0,37601230.0,11.136569343065693
1747,Region of the Americas,CAN,Canada,Sherwood Park,2019,19.0,95.0,37601230.0,11.136569343065693
1748,Region of the Americas,CAN,Canada,Simcoe,2019,6.0,99.0,37601230.0,11.136569343065693
1749,Region of the Americas,CAN,Canada,Southampton,2019,0.0,91.0,37601230.0,11.136569343065693
1750,Region of the Americas,CAN,Canada,Squamish,2019,11.0,98.0,37601230.0,11.136569343065693
1751,Region of the Americas,CAN,Canada,St Lina,2019,4.0,95.0,37601230.0,11.136569343065693
1752,Region of the Americas,CAN,Canada,St. Albert,2019,19.0,94.0,37601230.0,11.136569343065693
1753,Region of the Americas,CAN,Canada,St. Catharines,2019,11.0,99.0,37601230.0,11.136569343065693
1754,Region of the Americas,CAN,Canada,Steeper,2019,4.0,94.0,37601230.0,11.136569343065693
1755,Region of the Americas,CAN,Canada,Sudbury,2019,13.0,98.0,37601230.0,11.136569343065693
1756,Region of the Americas,CAN,Canada,Sunnybrook,2019,8.0,91.0,37601230.0,11.136569343065693
1757,Region of the Americas,CAN,Canada,Surrey,2019,17.0,99.0,37601230.0,11.136569343065693
1758,Region of the Americas,CAN,Canada,Swift Current,2019,13.0,99.0,37601230.0,11.136569343065693
1759,Region of the Americas,CAN,Canada,Taylor,2019,13.0,94.0,37601230.0,11.136569343065693
1760,Region of the Americas,CAN,Canada,Terrace,2019,6.0,95.0,37601230.0,11.136569343065693
1761,Region of the Americas,CAN,Canada,Terrebonne,2019,9.0,96.0,37601230.0,11.136569343065693
1762,Region of the Americas,CAN,Canada,Thorsby,2019,4.0,94.0,37601230.0,11.136569343065693
1763,Region of the Americas,CAN,Canada,Thunder Bay,2019,13.0,97.0,37601230.0,11.136569343065693
1764,Region of the Americas,CAN,Canada,Tomahawk,2019,8.0,95.0,37601230.0,11.136569343065693
1765,Region of the Americas,CAN,Canada,Toronto,2019,26.4,98.6,37601230.0,11.136569343065693
1766,Region of the Americas,CAN,Canada,Vancouver,2019,32.0,99.0,37601230.0,11.136569343065693
1767,Region of the Americas,CAN,Canada,Vernon,2019,17.0,95.0,37601230.0,11.136569343065693
1768,Region of the Americas,CAN,Canada,Victoria,2019,12.0,95.0,37601230.0,11.136569343065693
1769,Region of the Americas,CAN,Canada,Violet Grove,2019,8.0,95.0,37601230.0,11.136569343065693
1770,Region of the Americas,CAN,Canada,Wapasu,2019,6.0,91.0,37601230.0,11.136569343065693
1771,Region of the Americas,CAN,Canada,Warburg,2019,8.0,94.0,37601230.0,11.136569343065693
1772,Region of the Americas,CAN,Canada,Wellington,2019,2.0,95.0,37601230.0,11.136569343065693
1773,Region of the Americas,CAN,Canada,Whistler,2019,8.0,99.0,37601230.0,11.136569343065693
1774,Region of the Americas,CAN,Canada,Williams Lake,2019,13.0,93.0,37601230.0,11.136569343065693
1775,Region of the Americas,CAN,Canada,Windsor,2019,20.0,98.0,37601230.0,11.136569343065693
1776,Region of the Americas,CAN,Canada,Winnipeg,2019,12.5,98.5,37601230.0,11.136569343065693
1777,Region of the Americas,CAN,Canada,Yellowknife,2019,2.0,100.0,37601230.0,11.136569343065693
1778,Region of the Americas,CAN,Canada,Abbotsford,2015,16.26,100.0,35702908.0,11.560185185185185
1779,Region of the Americas,CAN,Canada,Agassiz,2015,15.04,100.0,35702908.0,11.560185185185185
1780,Region of the Americas,CAN,Canada,Anzac,2015,3.76,100.0,35702908.0,11.560185185185185
1781,Region of the Americas,CAN,Canada,Barrie,2015,13.91,100.0,35702908.0,11.560185185185185
1782,Region of the Americas,CAN,Canada,Beaverlodge,2015,6.2,100.0,35702908.0,11.560185185185185
1783,Region of the Americas,CAN,Canada,Belleville,2015,9.02,100.0,35702908.0,11.560185185185185
1784,Region of the Americas,CAN,Canada,Brampton,2015,18.61,100.0,35702908.0,11.560185185185185
1785,Region of the Americas,CAN,Canada,Brandon,2015,6.77,100.0,35702908.0,11.560185185185185
1786,Region of the Americas,CAN,Canada,Brantford,2015,10.34,100.0,35702908.0,11.560185185185185
1787,Region of the Americas,CAN,Canada,Bruderheim,2015,11.47,100.0,35702908.0,11.560185185185185
1788,Region of the Americas,CAN,Canada,Burlington,2015,19.55,100.0,35702908.0,11.560185185185185
1789,Region of the Americas,CAN,Canada,Burnaby,2015,24.06,100.0,35702908.0,11.560185185185185
1790,Region of the Americas,CAN,Canada,Calgary,2015,22.47,100.0,35702908.0,11.560185185185185
1791,Region of the Americas,CAN,Canada,Caroline,2015,4.89,100.0,35702908.0,11.560185185185185
1792,Region of the Americas,CAN,Canada,Charlottetown,2015,3.57,100.0,35702908.0,11.560185185185185
1793,Region of the Americas,CAN,Canada,Chatham,2015,12.78,100.0,35702908.0,11.560185185185185
1794,Region of the Americas,CAN,Canada,Chilliwack,2015,16.54,100.0,35702908.0,11.560185185185185
1795,Region of the Americas,CAN,Canada,Cold Lake,2015,6.96,100.0,35702908.0,11.560185185185185
1796,Region of the Americas,CAN,Canada,Corner Brook,2015,4.7,100.0,35702908.0,11.560185185185185
1797,Region of the Americas,CAN,Canada,Cornwall,2015,9.96,100.0,35702908.0,11.560185185185185
1798,Region of the Americas,CAN,Canada,Courtenay,2015,8.27,100.0,35702908.0,11.560185185185185
1799,Region of the Americas,CAN,Canada,Delta,2015,19.46,100.0,35702908.0,11.560185185185185
1800,Region of the Americas,CAN,Canada,Duncan,2015,8.46,100.0,35702908.0,11.560185185185185
1801,Region of the Americas,CAN,Canada,Edmonton,2015,25.76,100.0,35702908.0,11.560185185185185
1802,Region of the Americas,CAN,Canada,Edson,2015,15.04,100.0,35702908.0,11.560185185185185
1803,Region of the Americas,CAN,Canada,Elk Island,2015,5.08,100.0,35702908.0,11.560185185185185
1804,Region of the Americas,CAN,Canada,Fort Chipewyan,2015,3.01,100.0,35702908.0,11.560185185185185
1805,Region of the Americas,CAN,Canada,Fort Mackay,2015,11.09,100.0,35702908.0,11.560185185185185
1806,Region of the Americas,CAN,Canada,Fort Mcmurray,2015,12.31,100.0,35702908.0,11.560185185185185
1807,Region of the Americas,CAN,Canada,Fort Saskatchewan,2015,16.73,100.0,35702908.0,11.560185185185185
1808,Region of the Americas,CAN,Canada,Fort Smith,2015,3.57,100.0,35702908.0,11.560185185185185
1809,Region of the Americas,CAN,Canada,Fredericton,2015,6.02,100.0,35702908.0,11.560185185185185
1810,Region of the Americas,CAN,Canada,Gatineau,2015,10.53,100.0,35702908.0,11.560185185185185
1811,Region of the Americas,CAN,Canada,Genesee,2015,6.39,100.0,35702908.0,11.560185185185185
1812,Region of the Americas,CAN,Canada,Grand Bend,2015,6.39,100.0,35702908.0,11.560185185185185
1813,Region of the Americas,CAN,Canada,Grand Falls - Windsor,2015,1.88,100.0,35702908.0,11.560185185185185
1814,Region of the Americas,CAN,Canada,Grande Prairie,2015,18.24,100.0,35702908.0,11.560185185185185
1815,Region of the Americas,CAN,Canada,Guelph,2015,11.84,100.0,35702908.0,11.560185185185185
1816,Region of the Americas,CAN,Canada,Hamilton,2015,20.87,100.0,35702908.0,11.560185185185185
1817,Region of the Americas,CAN,Canada,Hinton,2015,13.54,100.0,35702908.0,11.560185185185185
1818,Region of the Americas,CAN,Canada,Hope,2015,13.16,100.0,35702908.0,11.560185185185185
1819,Region of the Americas,CAN,Canada,Inuvik,2015,5.64,100.0,35702908.0,11.560185185185185
1820,Region of the Americas,CAN,Canada,Kamloops,2015,21.06,100.0,35702908.0,11.560185185185185
1821,Region of the Americas,CAN,Canada,Kelowna,2015,13.35,100.0,35702908.0,11.560185185185185
1822,Region of the Americas,CAN,Canada,Kingston,2015,8.27,100.0,35702908.0,11.560185185185185
1823,Region of the Americas,CAN,Canada,Kitchener,2015,12.6,100.0,35702908.0,11.560185185185185
1824,Region of the Americas,CAN,Canada,L'assomption,2015,9.21,100.0,35702908.0,11.560185185185185
1825,Region of the Americas,CAN,Canada,Lamont,2015,9.02,100.0,35702908.0,11.560185185185185
1826,Region of the Americas,CAN,Canada,Langdale,2015,10.34,100.0,35702908.0,11.560185185185185
1827,Region of the Americas,CAN,Canada,Langley,2015,12.22,100.0,35702908.0,11.560185185185185
1828,Region of the Americas,CAN,Canada,Laval,2015,13.72,100.0,35702908.0,11.560185185185185
1829,Region of the Americas,CAN,Canada,Lethbridge,2015,11.28,100.0,35702908.0,11.560185185185185
1830,Region of the Americas,CAN,Canada,London,2015,12.41,100.0,35702908.0,11.560185185185185
1831,Region of the Americas,CAN,Canada,Longueuil,2015,12.5,100.0,35702908.0,11.560185185185185
1832,Region of the Americas,CAN,Canada,Marystown,2015,1.32,100.0,35702908.0,11.560185185185185
1833,Region of the Americas,CAN,Canada,Medicine Hat,2015,12.03,100.0,35702908.0,11.560185185185185
1834,Region of the Americas,CAN,Canada,Mission,2015,14.29,100.0,35702908.0,11.560185185185185
1835,Region of the Americas,CAN,Canada,Mississauga,2015,17.3,100.0,35702908.0,11.560185185185185
1836,Region of the Americas,CAN,Canada,Moncton,2015,10.53,100.0,35702908.0,11.560185185185185
1837,Region of the Americas,CAN,Canada,Montreal,2015,16.51,100.0,35702908.0,11.560185185185185
1838,Region of the Americas,CAN,Canada,Mount Pearl,2015,2.82,100.0,35702908.0,11.560185185185185
1839,Region of the Americas,CAN,Canada,Nanaimo,2015,11.09,100.0,35702908.0,11.560185185185185
1840,Region of the Americas,CAN,Canada,Newmarket,2015,12.78,100.0,35702908.0,11.560185185185185
1841,Region of the Americas,CAN,Canada,Norman Wells,2015,3.57,100.0,35702908.0,11.560185185185185
1842,Region of the Americas,CAN,Canada,North Bay,2015,10.53,100.0,35702908.0,11.560185185185185
1843,Region of the Americas,CAN,Canada,North Vancouver,2015,23.31,100.0,35702908.0,11.560185185185185
1844,Region of the Americas,CAN,Canada,Oakville,2015,13.91,100.0,35702908.0,11.560185185185185
1845,Region of the Americas,CAN,Canada,Oshawa,2015,12.41,100.0,35702908.0,11.560185185185185
1846,Region of the Americas,CAN,Canada,Ottawa,2015,12.41,100.0,35702908.0,11.560185185185185
1847,Region of the Americas,CAN,Canada,Parry Sound,2015,6.02,100.0,35702908.0,11.560185185185185
1848,Region of the Americas,CAN,Canada,Peterborough,2015,9.59,100.0,35702908.0,11.560185185185185
1849,Region of the Americas,CAN,Canada,Pictou,2015,2.44,100.0,35702908.0,11.560185185185185
1850,Region of the Americas,CAN,Canada,Pitt Meadows,2015,16.54,100.0,35702908.0,11.560185185185185
1851,Region of the Americas,CAN,Canada,Port Hawkesbury,2015,4.14,100.0,35702908.0,11.560185185185185
1852,Region of the Americas,CAN,Canada,Port Moody,2015,23.69,100.0,35702908.0,11.560185185185185
1853,Region of the Americas,CAN,Canada,Port Stanley,2015,5.64,100.0,35702908.0,11.560185185185185
1854,Region of the Americas,CAN,Canada,Prince George,2015,18.42,100.0,35702908.0,11.560185185185185
1855,Region of the Americas,CAN,Canada,Quebec,2015,16.36,100.0,35702908.0,11.560185185185185
1856,Region of the Americas,CAN,Canada,Quesnel,2015,14.1,100.0,35702908.0,11.560185185185185
1857,Region of the Americas,CAN,Canada,Red Deer,2015,17.67,100.0,35702908.0,11.560185185185185
1858,Region of the Americas,CAN,Canada,Richmond,2015,24.16,100.0,35702908.0,11.560185185185185
1859,Region of the Americas,CAN,Canada,Saint John,2015,5.08,100.0,35702908.0,11.560185185185185
1860,Region of the Americas,CAN,Canada,Sarnia,2015,17.11,100.0,35702908.0,11.560185185185185
1861,Region of the Americas,CAN,Canada,Saskatoon,2015,15.42,100.0,35702908.0,11.560185185185185
1862,Region of the Americas,CAN,Canada,Sault Ste. Marie,2015,9.02,100.0,35702908.0,11.560185185185185
1863,Region of the Americas,CAN,Canada,Simcoe,2015,7.71,100.0,35702908.0,11.560185185185185
1864,Region of the Americas,CAN,Canada,Southampton,2015,0.56,100.0,35702908.0,11.560185185185185
1865,Region of the Americas,CAN,Canada,Squamish,2015,12.41,100.0,35702908.0,11.560185185185185
1866,Region of the Americas,CAN,Canada,St Lina,2015,3.95,100.0,35702908.0,11.560185185185185
1867,Region of the Americas,CAN,Canada,St. Catharines,2015,13.72,100.0,35702908.0,11.560185185185185
1868,Region of the Americas,CAN,Canada,St. John's,2015,9.02,100.0,35702908.0,11.560185185185185
1869,Region of the Americas,CAN,Canada,Steeper,2015,1.13,100.0,35702908.0,11.560185185185185
1870,Region of the Americas,CAN,Canada,Sudbury,2015,13.54,100.0,35702908.0,11.560185185185185
1871,Region of the Americas,CAN,Canada,Surrey,2015,17.11,100.0,35702908.0,11.560185185185185
1872,Region of the Americas,CAN,Canada,Sydney,2015,5.83,100.0,35702908.0,11.560185185185185
1873,Region of the Americas,CAN,Canada,Thorsby,2015,4.14,100.0,35702908.0,11.560185185185185
1874,Region of the Americas,CAN,Canada,Thunder Bay,2015,14.1,100.0,35702908.0,11.560185185185185
1875,Region of the Americas,CAN,Canada,Tiverton,2015,4.51,100.0,35702908.0,11.560185185185185
1876,Region of the Americas,CAN,Canada,Tomahawk,2015,7.52,100.0,35702908.0,11.560185185185185
1877,Region of the Americas,CAN,Canada,Toronto,2015,27.38,100.0,35702908.0,11.560185185185185
1878,Region of the Americas,CAN,Canada,Vernon,2015,18.42,100.0,35702908.0,11.560185185185185
1879,Region of the Americas,CAN,Canada,Victoria,2015,16.17,100.0,35702908.0,11.560185185185185
1880,Region of the Americas,CAN,Canada,Wapasu,2015,5.83,100.0,35702908.0,11.560185185185185
1881,Region of the Americas,CAN,Canada,Whistler,2015,7.52,100.0,35702908.0,11.560185185185185
1882,Region of the Americas,CAN,Canada,Whitehorse,2015,9.96,100.0,35702908.0,11.560185185185185
1883,Region of the Americas,CAN,Canada,Windsor,2015,22.65,100.0,35702908.0,11.560185185185185
1884,Region of the Americas,CAN,Canada,Winnipeg,2015,13.16,100.0,35702908.0,11.560185185185185
1885,Region of the Americas,CAN,Canada,Yellowknife,2015,5.83,100.0,35702908.0,11.560185185185185
1886,Region of the Americas,CAN,Canada,Abbotsford,2016,14.0,97.0,36109487.0,10.813305785123967
1887,Region of the Americas,CAN,Canada,Agassiz,2016,15.0,98.0,36109487.0,10.813305785123967
1888,Region of the Americas,CAN,Canada,Anzac,2016,4.0,92.0,36109487.0,10.813305785123967
1889,Region of the Americas,CAN,Canada,Aylesford,2016,0.0,99.0,36109487.0,10.813305785123967
1890,Region of the Americas,CAN,Canada,Barrie,2016,15.0,99.0,36109487.0,10.813305785123967
1891,Region of the Americas,CAN,Canada,Bathurst,2016,4.0,98.0,36109487.0,10.813305785123967
1892,Region of the Americas,CAN,Canada,Beaverlodge,2016,8.0,94.0,36109487.0,10.813305785123967
1893,Region of the Americas,CAN,Canada,Belleville,2016,9.0,97.0,36109487.0,10.813305785123967
1894,Region of the Americas,CAN,Canada,Brampton,2016,19.0,99.0,36109487.0,10.813305785123967
1895,Region of the Americas,CAN,Canada,Brandon,2016,8.0,94.0,36109487.0,10.813305785123967
1896,Region of the Americas,CAN,Canada,Brantford,2016,9.0,99.0,36109487.0,10.813305785123967
1897,Region of the Americas,CAN,Canada,Breton,2016,8.0,94.0,36109487.0,10.813305785123967
1898,Region of the Americas,CAN,Canada,Burlington,2016,19.0,99.0,36109487.0,10.813305785123967
1899,Region of the Americas,CAN,Canada,Burnaby,2016,19.0,96.6666667,36109487.0,10.813305785123967
1900,Region of the Americas,CAN,Canada,Calgary,2016,22.67,97.6666667,36109487.0,10.813305785123967
1901,Region of the Americas,CAN,Canada,Cape Breton - Sydney,2016,6.0,98.0,36109487.0,10.813305785123967
1902,Region of the Americas,CAN,Canada,Caroline,2016,6.0,92.0,36109487.0,10.813305785123967
1903,Region of the Americas,CAN,Canada,Carrot Creek,2016,9.0,95.0,36109487.0,10.813305785123967
1904,Region of the Americas,CAN,Canada,Charlottetown,2016,4.0,98.0,36109487.0,10.813305785123967
1905,Region of the Americas,CAN,Canada,Chatham,2016,9.0,98.0,36109487.0,10.813305785123967
1906,Region of the Americas,CAN,Canada,Chilliwack,2016,15.0,93.0,36109487.0,10.813305785123967
